id,text,label,category,source
MSG_B_07174,"what part of \don't initiate\"" don't you understand""",SAFE,Unclassified,Combined Dataset
MSG_B_07175,i finished my lunch already. u wake up already?,SAFE,Unclassified,Combined Dataset
MSG_B_07176,you still at the game?,SAFE,Unclassified,Combined Dataset
MSG_B_07177,you have got tallent but you are wasting.,SAFE,Unclassified,Combined Dataset
MSG_B_07178,what is your record for one night? :),SAFE,Unclassified,Combined Dataset
MSG_B_07179,"also sir, i sent you an email about how to log into the usc payment portal. i.ll send you another message that should explain how things are back home. have a great weekend.",SAFE,Unclassified,Combined Dataset
MSG_B_07180,gonna let me know cos comes bak from holiday that day. is coming. don't4get2text me number.,SAFE,Unclassified,Combined Dataset
MSG_B_07181,jokin only lar... :-) depends on which phone my father can get lor...,SAFE,Unclassified,Combined Dataset
MSG_B_07182,"aight, lemme know what's up",SAFE,Unclassified,Combined Dataset
MSG_B_07183,get ready for inches of pleasure...,SAFE,Unclassified,Combined Dataset
MSG_B_07184,;-) ok. i feel like john lennon.,SAFE,Unclassified,Combined Dataset
MSG_B_07185,cos darren say �_ considering mah so i ask �_...,SAFE,Unclassified,Combined Dataset
MSG_B_07186,you are not bothering me but you have to trust my answers. pls.,SAFE,Unclassified,Combined Dataset
MSG_B_07187,one day a crab was running on the sea shore..the waves came n cleared the footprints of the crab.. crab asked: being my frnd y r u clearing my beautiful footprints? waves replied: a fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) gud nyt..,SAFE,Unclassified,Combined Dataset
MSG_B_07188,aight what time you want me to come up?,SAFE,Unclassified,Combined Dataset
MSG_B_07189,slaaaaave ! where are you ? must i summon you to me all the time now ? don't you wish to come to me on your own anymore?,SAFE,Unclassified,Combined Dataset
MSG_B_07190,your bill at 3 is �33.65 so thats not bad!,SAFE,Unclassified,Combined Dataset
MSG_B_07191,let me know how it changes in the next 6hrs. it can even be appendix but you are out of that age range. however its not impossible. so just chill and let me know in 6hrs,SAFE,Unclassified,Combined Dataset
MSG_B_07192,"hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?",SAFE,Unclassified,Combined Dataset
MSG_B_07193,so how's the weather over there?,SAFE,Unclassified,Combined Dataset
MSG_B_07194,"ok. not much to do here though. h&m friday, cant wait. dunno wot the hell im gonna do for another 3 weeks! become a slob- oh wait, already done that!",SAFE,Unclassified,Combined Dataset
MSG_B_07195,die... now i have e toot fringe again...,SAFE,Unclassified,Combined Dataset
MSG_B_07196,lol they don't know about my awesome phone. i could click delete right now if i want.,SAFE,Unclassified,Combined Dataset
MSG_B_07197,"awesome question with a cute answer: someone asked a boy \how is ur life?\"" . . he smiled & answered: . . \""she is fine!\"" gudnite""",SAFE,Unclassified,Combined Dataset
MSG_B_07198,please leave this topic..sorry for telling that..,SAFE,Unclassified,Combined Dataset
MSG_B_07199,pls send me the correct name da.,SAFE,Unclassified,Combined Dataset
MSG_B_07200,what happened to our yo date?,SAFE,Unclassified,Combined Dataset
MSG_B_07201,webpage s not available!,SAFE,Unclassified,Combined Dataset
MSG_B_07202,just woke up. yeesh its late. but i didn't fall asleep til am :/,SAFE,Unclassified,Combined Dataset
MSG_B_07203,you are now unsubscribed all services. get tons of sexy babes or hunks straight to your phone! go to url_token no subscriptions.,SCAM,Unclassified,Combined Dataset
MSG_B_07204,"dear all, as we know th is the th birthday of our loving gopalettan. we are planning to give a small gift on that day. those who like to participate in that you are welcome. please contact our admin team for more details",SAFE,Unclassified,Combined Dataset
MSG_B_07205,k..k...from tomorrow onwards started ah?,SAFE,Unclassified,Combined Dataset
MSG_B_07206,what u talking bout early morning? it's almost noon where your at!,SAFE,Unclassified,Combined Dataset
MSG_B_07207,fine. do you remember me.,SAFE,Unclassified,Combined Dataset
MSG_B_07208,"hi babe its jordan, how r u? im home from abroad and lonely, text me back if u wanna chat xxsp visionsms.com text stop to stopcost 150p 08712400603",SCAM,Unclassified,Combined Dataset
MSG_B_07209,ok. how many should i buy.,SAFE,Unclassified,Combined Dataset
MSG_B_07210,"sounds good, keep me posted",SAFE,Unclassified,Combined Dataset
MSG_B_07211,get a brand new mobile phone by being an agent of the mob! plus loads more goodies! for more info just text mat to 87021.,SCAM,Unclassified,Combined Dataset
MSG_B_07212,ok. so april. cant wait,SAFE,Unclassified,Combined Dataset
MSG_B_07213,boy you best get yo ass out here quick,SAFE,Unclassified,Combined Dataset
MSG_B_07214,ay wana meet on sat?�_ wkg on sat?,SAFE,Unclassified,Combined Dataset
MSG_B_07215,i'm now but have to wait till 2 for the bus to pick me.,SAFE,Unclassified,Combined Dataset
MSG_B_07216,apart from the one i told you about yesterday?,SAFE,Unclassified,Combined Dataset
MSG_B_07217,ok lor... but buy wat?,SAFE,Unclassified,Combined Dataset
MSG_B_07218,somebody should go to andros and steal ice,SAFE,Unclassified,Combined Dataset
MSG_B_07219,don know. i did't msg him recently.,SAFE,Unclassified,Combined Dataset
MSG_B_07220,take us out shopping and mark will distract isaiah.=d,SAFE,Unclassified,Combined Dataset
MSG_B_07221,"mum, hope you are having a great day. hoping this text meets you well and full of life. have a great day. abiola",SAFE,Unclassified,Combined Dataset
MSG_B_07222,there is no sense in my foot and penis.,SAFE,Unclassified,Combined Dataset
MSG_B_07223,okay but i thought you were the expert,SAFE,Unclassified,Combined Dataset
MSG_B_07224,*deep sigh* ... i miss you :-( ... i am really surprised you haven't gone to the net cafe yet to get to me ... don't you miss me?,SAFE,Unclassified,Combined Dataset
MSG_B_07225,s.s:)i thinl role is like sachin.just standing. others have to hit.,SAFE,Unclassified,Combined Dataset
MSG_B_07226,have a great trip to india. and bring the light to everyone not just with the project but with everyone that is lucky to see you smile. bye. abiola,SAFE,Unclassified,Combined Dataset
MSG_B_07227,"and very importantly, all we discuss is between u and i only.",SAFE,Unclassified,Combined Dataset
MSG_B_07228,k..k:)how about your training process?,SAFE,Unclassified,Combined Dataset
MSG_B_07229,ok lor. i ned 2 go toa payoh 4 a while 2 return smth u wan 2 send me there or wat?,SAFE,Unclassified,Combined Dataset
MSG_B_07230,in da car park,SAFE,Unclassified,Combined Dataset
MSG_B_07231,i wish that i was with you. holding you tightly. making you see how important you are. how much you mean to me ... how much i need you ... in my life ...,SAFE,Unclassified,Combined Dataset
MSG_B_07232,so i asked how's anthony. dad. and your bf,SAFE,Unclassified,Combined Dataset
MSG_B_07233,"'wnevr i wana fal in luv vth my books, my bed fals in luv vth me..!'' . yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) gud eveb-).",SAFE,Unclassified,Combined Dataset
MSG_B_07234,am going to take bath ill place the key in window:-),SAFE,Unclassified,Combined Dataset
MSG_B_07235,lord of the rings:return of the king in store now!reply lotr by 2 june 4 chance 2 win lotr soundtrack cds stdtxtrate. reply stop to end txts,SCAM,Unclassified,Combined Dataset
MSG_B_07236,"dear, take care. i am just reaching home.love u a lot.",SAFE,Unclassified,Combined Dataset
MSG_B_07237,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323,SAFE,Unclassified,Combined Dataset
MSG_B_07238,have you emigrated or something? ok maybe 5.30 was a bit hopeful...,SAFE,Unclassified,Combined Dataset
MSG_B_07239,olol i printed out a forum post by a guy with the exact same prob which was fixed with a gpu replacement. hopefully they dont ignore that.,SAFE,Unclassified,Combined Dataset
MSG_B_07240,we walked from my moms. right on stagwood pass right on winterstone left on victors hill. address is,SAFE,Unclassified,Combined Dataset
MSG_B_07241,"yo, you at jp and hungry like a mofo?",SAFE,Unclassified,Combined Dataset
MSG_B_07242,this is all just creepy and crazy to me.,SAFE,Unclassified,Combined Dataset
MSG_B_07243,ok... i din get ur msg...,SAFE,Unclassified,Combined Dataset
MSG_B_07244,pathaya enketa maraikara pa',SAFE,Unclassified,Combined Dataset
MSG_B_07245,even if he my friend he is a priest call him now,SAFE,Unclassified,Combined Dataset
MSG_B_07246,"u so lousy, run already come back then half dead... hee...",SAFE,Unclassified,Combined Dataset
MSG_B_07247,that's y i said it's bad dat all e gals know u... wat u doing now?,SAFE,Unclassified,Combined Dataset
MSG_B_07248,or remind me in a few hrs.,SAFE,Unclassified,Combined Dataset
MSG_B_07249,"i had been hoping i would not have to send you this message. my rent is due and i dont have enough for it. my reserves are completely gone. its a loan i need and was hoping you could her. the balance is . is there a way i could get that from you, till mid march when i hope to pay back.",SAFE,Unclassified,Combined Dataset
MSG_B_07250,hi. happy new year. i dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. thanks,SAFE,Unclassified,Combined Dataset
MSG_B_07251,hello hun how ru? its here by the way. im good. been on 2 dates with that guy i met in walkabout so far. we have to meet up soon. hows everyone else?,SAFE,Unclassified,Combined Dataset
MSG_B_07252,lol i was gonna last month. i cashed some in but i left just in case. i was collecting more during the week cause they announced it on the blog.,SAFE,Unclassified,Combined Dataset
MSG_B_07253,good luck! draw takes place 28th feb 06. good luck! for removal send stop to 87239 customer services 08708034412,SCAM,Unclassified,Combined Dataset
MSG_B_07254,short but cute : \ be a good person,SAFE,Unclassified,Combined Dataset
MSG_B_07255,just haven't decided where yet eh ?,SAFE,Unclassified,Combined Dataset
MSG_B_07256,"wat time liao, where still got.",SAFE,Unclassified,Combined Dataset
MSG_B_07257,yes watching footie but worried we're going to blow it - phil neville?,SAFE,Unclassified,Combined Dataset
MSG_B_07258,i wait 4 �_ inside da car park...,SAFE,Unclassified,Combined Dataset
MSG_B_07259,uncle abbey! happy new year. abiola,SAFE,Unclassified,Combined Dataset
MSG_B_07260,now am free call me pa.,SAFE,Unclassified,Combined Dataset
MSG_B_07261,r u saying i should re order the slippers cos i had to pay for returning it.,SAFE,Unclassified,Combined Dataset
MSG_B_07262,stop knowing me so well!,SAFE,Unclassified,Combined Dataset
MSG_B_07263,good evening! this is roger. how are you?,SAFE,Unclassified,Combined Dataset
MSG_B_07264,small problem in auction:)punj now asking tiwary,SAFE,Unclassified,Combined Dataset
MSG_B_07265,he telling not to tell any one. if so treat for me hi hi hi,SAFE,Unclassified,Combined Dataset
MSG_B_07266,1st wk free! gr8 tones str8 2 u each wk. txt nokia on to 8007 for classic nokia tones or hit on to 8007 for polys. nokia/150p poly/200p 16+,SCAM,Unclassified,Combined Dataset
MSG_B_07267,u coming 2 pick me?,SAFE,Unclassified,Combined Dataset
MSG_B_07268,thats cool. i liked your photos. you are very sexy!,SAFE,Unclassified,Combined Dataset
MSG_B_07269,would u fuckin believe it they didnt know i had thurs pre booked off so they re cancelled me again! that needs to b sacked,SAFE,Unclassified,Combined Dataset
MSG_B_07270,"haha better late than ever, any way i could swing by?",SAFE,Unclassified,Combined Dataset
MSG_B_07271,ok. but i finish at 6.,SAFE,Unclassified,Combined Dataset
MSG_B_07272,"lookatme!: thanks for your purchase of a video clip from lookatme!, you've been charged 35p. think you can do better? why not send a video in a mmsto 32323.",SCAM,Unclassified,Combined Dataset
MSG_B_07273,i've been barred from all b and q stores for life!?this twat in orange dungerees came up to me and asked if i wanted decking? so i got the first punch in!!,SAFE,Unclassified,Combined Dataset
MSG_B_07274,so no messages. had food?,SAFE,Unclassified,Combined Dataset
MSG_B_07275,ok going to sleep. hope i can meet her.,SAFE,Unclassified,Combined Dataset
MSG_B_07276,can you let me know details of fri when u find out cos i'm not in tom or fri. mentionned chinese. thanks,SAFE,Unclassified,Combined Dataset
MSG_B_07277,you're right i have now that i think about it,SAFE,Unclassified,Combined Dataset
MSG_B_07278,wat r u doing now?,SAFE,Unclassified,Combined Dataset
MSG_B_07279,is ur lecture over?,SAFE,Unclassified,Combined Dataset
MSG_B_07280,sexy sexy cum and text me im wet and warm and ready for some porn! u up for some fun? this msg is free recd msgs 150p inc vat 2 cancel text stop,SCAM,Unclassified,Combined Dataset
MSG_B_07281,customer place i will call you,SAFE,Unclassified,Combined Dataset
MSG_B_07282,not planned yet :)going to join company on jan 5 only.don know what will happen after that.,SAFE,Unclassified,Combined Dataset
MSG_B_07283,boy; i love u grl: hogolo boy: gold chain kodstini grl: agalla boy: necklace madstini grl: agalla boy: hogli 1 mutai eerulli kodthini! grl: i love u kano;-),SAFE,Unclassified,Combined Dataset
MSG_B_07284,"haha i heard that, text me when you're around",SAFE,Unclassified,Combined Dataset
MSG_B_07285,i.ll get there tomorrow and send it to you,SAFE,Unclassified,Combined Dataset
MSG_B_07286,\shit babe.. thasa bit messed up.yeh,SAFE,Unclassified,Combined Dataset
MSG_B_07287,oh thats late! well have a good night and i will give u a call tomorrow. iam now going to go to sleep night night,SAFE,Unclassified,Combined Dataset
MSG_B_07288,"\cheers u tex mecause u werebored! yeah okden hunny r uin wk sat?sound��s likeyour havin gr8fun j! keep updat countinlots of loveme xxxxx.\""""",SAFE,Unclassified,Combined Dataset
MSG_B_07289,"sorry, in meeting i'll call you later",SAFE,Unclassified,Combined Dataset
MSG_B_07290,yo! howz u? girls never rang after india. l,SAFE,Unclassified,Combined Dataset
MSG_B_07291,yeah but which is worse for i,SAFE,Unclassified,Combined Dataset
MSG_B_07292,i tagged my friends that you seemed to count as your friends.,SAFE,Unclassified,Combined Dataset
MSG_B_07293,long time. you remember me today.,SAFE,Unclassified,Combined Dataset
MSG_B_07294,havent shopping now lor i juz arrive only,SAFE,Unclassified,Combined Dataset
MSG_B_07295,thank u. it better work out cause i will feel used otherwise,SAFE,Unclassified,Combined Dataset
MSG_B_07296,are you up for the challenge? i know i am :),SAFE,Unclassified,Combined Dataset
MSG_B_07297,how much did ur hdd casing cost.,SAFE,Unclassified,Combined Dataset
MSG_B_07298,mystery solved! just opened my email and he's sent me another batch! isn't he a sweetie,SAFE,Unclassified,Combined Dataset
MSG_B_07299,i can't describe how lucky you are that i'm actually awake by noon,SAFE,Unclassified,Combined Dataset
MSG_B_07300,this is the 2nd time we have tried to contact u. u have won the �1450 prize to claim just call 09053750005 b4 310303. t&cs/stop sms 08718725756. 140ppm,SCAM,Unclassified,Combined Dataset
MSG_B_07301,cheers for the card ... is it that time of year already?,SAFE,Unclassified,Combined Dataset
MSG_B_07302,ugh hopefully the asus ppl dont randomly do a reformat.,SAFE,Unclassified,Combined Dataset
MSG_B_07303,"haven't seen my facebook, huh? lol!",SAFE,Unclassified,Combined Dataset
MSG_B_07304,"mah b, i'll pick it up tomorrow",SAFE,Unclassified,Combined Dataset
MSG_B_07305,still otside le..u come 2morrow maga..,SAFE,Unclassified,Combined Dataset
MSG_B_07306,do u still have plumbers tape and a wrench we could borrow?,SAFE,Unclassified,Combined Dataset
MSG_B_07307,"dear voucher holder, to claim this weeks offer, at you pc please go to url_token ts&cs apply.",SCAM,Unclassified,Combined Dataset
MSG_B_07308,it vl bcum more difficult..,SAFE,Unclassified,Combined Dataset
MSG_B_07309,havent still waitin as usual... �� come back sch oredi?,SAFE,Unclassified,Combined Dataset
MSG_B_07310,in meeting da. i will call you,SAFE,Unclassified,Combined Dataset
MSG_B_07311,k k :-):-) then watch some films.,SAFE,Unclassified,Combined Dataset
MSG_B_07312,does cinema plus drink appeal tomo? * is a fr thriller by director i like on at mac at 8.30.,SAFE,Unclassified,Combined Dataset
MSG_B_07313,there the size of elephant tablets & u shove um up ur ass!!,SAFE,Unclassified,Combined Dataset
MSG_B_07314,"so many people seems to be special at first sight, but only very few will remain special to you till your last sight.. maintain them till life ends.. take cr da",SAFE,Unclassified,Combined Dataset
MSG_B_07315,"my parents, my kidz, my friends n my colleagues. all screaming.. surprise !! and i was waiting on the sofa.. ... ..... ' naked...!",SAFE,Unclassified,Combined Dataset
MSG_B_07316,dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one �_ cut ur hair.,SAFE,Unclassified,Combined Dataset
MSG_B_07317,good morning pookie pie! lol hope i didn't wake u up,SAFE,Unclassified,Combined Dataset
MSG_B_07318,maybe if you woke up before fucking 3 this wouldn't be a problem.,SAFE,Unclassified,Combined Dataset
MSG_B_07319,happy birthday to you....dear.with lots of love.rakhesh nri,SAFE,Unclassified,Combined Dataset
MSG_B_07320,"this is the 2nd time we have tried 2 contact u. u have won the 750 pound prize. 2 claim is easy, call 08712101358 now! only 10p per min. bt-national-rate",SCAM,Unclassified,Combined Dataset
MSG_B_07321,x2 . are you going to get that,SAFE,Unclassified,Combined Dataset
MSG_B_07322,hi neva worry bout da truth coz the truth will lead me 2 ur heart. it��s the least a unique person like u deserve. sleep tight or morning,SAFE,Unclassified,Combined Dataset
MSG_B_07323,ur awarded a city break and could win a �200 summer shopping spree every wk. txt store to 88039.skilgme.tscs087147403231winawk!age16+�1.50perwksub,SCAM,Unclassified,Combined Dataset
MSG_B_07324,is ur paper today in e morn or aft?,SAFE,Unclassified,Combined Dataset
MSG_B_07325,i will lick up every drop :) are you ready to use your mouth as well?,SAFE,Unclassified,Combined Dataset
MSG_B_07326,and you! will expect you whenever you text! hope all goes well tomo,SAFE,Unclassified,Combined Dataset
MSG_B_07327,great. p diddy is my neighbor and comes for toothpaste every morning,SAFE,Unclassified,Combined Dataset
MSG_B_07328,"i av a new number, . wil u only use this one,ta.",SAFE,Unclassified,Combined Dataset
MSG_B_07329,so its to be poking man everyday that they teach you in canada abi! how are you. just saying hi.,SAFE,Unclassified,Combined Dataset
MSG_B_07330,7 lor... change 2 suntec... wat time u coming?,SAFE,Unclassified,Combined Dataset
MSG_B_07331,no de.am seeing in online shop so that i asked.,SAFE,Unclassified,Combined Dataset
MSG_B_07332,just curious because my cuz asked what i was up to,SAFE,Unclassified,Combined Dataset
MSG_B_07333,okay lor... wah... like that def they wont let us go... haha... what did they say in the terms and conditions?,SAFE,Unclassified,Combined Dataset
MSG_B_07334,haha... yup hopefully we will lose a few kg by mon. after hip hop can go orchard and weigh again,SAFE,Unclassified,Combined Dataset
MSG_B_07335,she's good. how are you. where r u working now,SAFE,Unclassified,Combined Dataset
MSG_B_07336,"oh, yes, i've just been a little under the weather so i've kind of been coccooning at home",SAFE,Unclassified,Combined Dataset
MSG_B_07337,at home also.,SAFE,Unclassified,Combined Dataset
MSG_B_07338,this phone has the weirdest auto correct.,SAFE,Unclassified,Combined Dataset
MSG_B_07339,oops my phone died and i didn't even know. yeah i like it better.,SAFE,Unclassified,Combined Dataset
MSG_B_07340,havent mus ask if u can 1st wat. of meet 4 lunch den u n him meet can already lor. or u wan 2 go ask da ge 1st then confirm w me asap?,SAFE,Unclassified,Combined Dataset
MSG_B_07341,"she said,'' do u mind if i go into the bedroom for a minute ? '' ''ok'', i sed in a sexy mood. she came out 5 minuts latr wid a cake...n my wife,",SAFE,Unclassified,Combined Dataset
MSG_B_07342,"oh yeah,and hav a great time in newquay-send me a postcard !1 look after all the girls while im gone(u know the 1im talkin bout!)xx",SAFE,Unclassified,Combined Dataset
MSG_B_07343,we got a divorce. lol. she.s here,SAFE,Unclassified,Combined Dataset
MSG_B_07344,what's ur pin?,SAFE,Unclassified,Combined Dataset
MSG_B_07345,"babe, have you got enough money to pick up bread and milk ? and i'll give you it back when you get home ?",SAFE,Unclassified,Combined Dataset
MSG_B_07346,i want snow. it's just freezing and windy.,SAFE,Unclassified,Combined Dataset
MSG_B_07347,urgent! we are trying to contact u. todays draw shows that you have won a �2000 prize guaranteed. call 09066358361 from land line. claim y87. valid 12hrs only,SCAM,Unclassified,Combined Dataset
MSG_B_07348,come to mahal bus stop..,SAFE,Unclassified,Combined Dataset
MSG_B_07349,don know:)this week i'm going to tirunelvai da.,SAFE,Unclassified,Combined Dataset
MSG_B_07350,me too baby! i promise to treat you well! i bet you will take good care of me...,SAFE,Unclassified,Combined Dataset
MSG_B_07351,its like that hotel dusk game i think. you solve puzzles in a area thing,SAFE,Unclassified,Combined Dataset
MSG_B_07352,"thanks for your ringtone order, reference number x29. your mobile will be charged 4.50. should your tone not arrive please call customer services 09065989180",SCAM,Unclassified,Combined Dataset
MSG_B_07353,"hi, my love! how goes that day? fuck, this morning i woke and dropped my cell on the way down the stairs but it seems alright ... *phews* i miss you !",SAFE,Unclassified,Combined Dataset
MSG_B_07354,well that must be a pain to catch,SAFE,Unclassified,Combined Dataset
MSG_B_07355,sorry da thangam.it's my mistake.,SAFE,Unclassified,Combined Dataset
MSG_B_07356,i need... coz i never go before,SAFE,Unclassified,Combined Dataset
MSG_B_07357,"rose for red,red for blood,blood for heart,heart for u. but u for me.... send tis to all ur friends.. including me.. if u like me.. if u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it....",SAFE,Unclassified,Combined Dataset
MSG_B_07358,ur cash-balance is currently 500 pounds - to maximize ur cash-in now send collect to 83600 only 150p/msg. cc: 08718720201 po box 114/14 tcr/w1,SCAM,Unclassified,Combined Dataset
MSG_B_07359,"i feel like a dick because i keep sleeping through your texts and facebook messages. sup, you in town?",SAFE,Unclassified,Combined Dataset
MSG_B_07360,no plm i will come da. on the way.,SAFE,Unclassified,Combined Dataset
MSG_B_07361,guess he wants alone time. we could just show up and watch when they do..,SAFE,Unclassified,Combined Dataset
MSG_B_07362,height of recycling: read twice- people spend time for earning money and the same money is spent for spending time!;-) good morning.. keep smiling:-),SAFE,Unclassified,Combined Dataset
MSG_B_07363,yup �_ not comin :-(,SAFE,Unclassified,Combined Dataset
MSG_B_07364,"yes, princess. toledo.",SAFE,Unclassified,Combined Dataset
MSG_B_07365,"aight text me when you're back at mu and i'll swing by, need somebody to get the door for me",SAFE,Unclassified,Combined Dataset
MSG_B_07366,ron say fri leh. n he said ding tai feng cant make reservations. but he said wait lor.,SAFE,Unclassified,Combined Dataset
MSG_B_07367,good. no swimsuit allowed :),SAFE,Unclassified,Combined Dataset
MSG_B_07368,am okay. will soon be over. all the best,SAFE,Unclassified,Combined Dataset
MSG_B_07369,a cute thought for friendship: \its not necessary to share every secret with ur close frnd,SAFE,Unclassified,Combined Dataset
MSG_B_07370,ok i've sent u da latest version of da project.,SAFE,Unclassified,Combined Dataset
MSG_B_07371,pls accept me for one day. or am begging you change the number.,SAFE,Unclassified,Combined Dataset
MSG_B_07372,squeeeeeze!! this is christmas hug.. if u lik my frndshp den hug me back.. if u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) none? people hate u:,SAFE,Unclassified,Combined Dataset
MSG_B_07373,"its ok, if anybody asks abt me, u tel them..:-p",SAFE,Unclassified,Combined Dataset
MSG_B_07374,"funny fact nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife natural disasters just happens",SAFE,Unclassified,Combined Dataset
MSG_B_07375,* you gonna ring this weekend or wot?,SAFE,Unclassified,Combined Dataset
MSG_B_07376,also track down any lighters you can find,SAFE,Unclassified,Combined Dataset
MSG_B_07377,"babe, i need your advice",SAFE,Unclassified,Combined Dataset
MSG_B_07378,"i���ll leave around four, ok?",SAFE,Unclassified,Combined Dataset
MSG_B_07379,come to medical college at 7pm ......forward it da,SAFE,Unclassified,Combined Dataset
MSG_B_07380,k:)k..its good:)when are you going?,SAFE,Unclassified,Combined Dataset
MSG_B_07381,i can make lasagna for you... vodka...,SAFE,Unclassified,Combined Dataset
MSG_B_07382,hi its kate can u give me a ring asap xxx,SAFE,Unclassified,Combined Dataset
MSG_B_07383,who were those people ? were you in a tour ? i thought you were doing that sofa thing you sent me ? your curious sugar,SAFE,Unclassified,Combined Dataset
MSG_B_07384,"no, but you told me you were going, before you got drunk!",SAFE,Unclassified,Combined Dataset
MSG_B_07385,he fucking chickened out. he messaged me he would be late and woould buzz me and then i didn't hear a word from him,SAFE,Unclassified,Combined Dataset
MSG_B_07386,"congratulations! thanks to a good friend u have won the �2,000 xmas prize. 2 claim is easy, just call 08718726978 now! only 10p per minute. bt-national-rate",SCAM,Unclassified,Combined Dataset
MSG_B_07387,i'm always looking for an excuse to be in the city.,SAFE,Unclassified,Combined Dataset
MSG_B_07388,yup i'm still having coffee wif my frens... my fren drove she'll give me a lift...,SAFE,Unclassified,Combined Dataset
MSG_B_07389,o shore are you takin the bus,SAFE,Unclassified,Combined Dataset
MSG_B_07390,so u gonna get deus ex?,SAFE,Unclassified,Combined Dataset
MSG_B_07391,i will send them to your email. do you mind times per night?,SAFE,Unclassified,Combined Dataset
MSG_B_07392,"44 phone_token , do you want a new nokia 3510i colour phone deliveredtomorrow? with 300 free minutes to any mobile + 100 free texts + free camcorder reply or call 08000930705.",SCAM,Unclassified,Combined Dataset
MSG_B_07393,tap & spile at seven. * is that pub on gas st off broad st by canal. ok?,SAFE,Unclassified,Combined Dataset
MSG_B_07394,ok then i come n pick u at engin?,SAFE,Unclassified,Combined Dataset
MSG_B_07395,which is why i never wanted to tell you any of this. which is why i'm so short with you and on-edge as of late.,SAFE,Unclassified,Combined Dataset
MSG_B_07396,raviyog peripherals bhayandar east,SAFE,Unclassified,Combined Dataset
MSG_B_07397,k actually can you guys meet me at the sunoco on howard? it should be right on the way,SAFE,Unclassified,Combined Dataset
MSG_B_07398,"moon has come to color your dreams, stars to make them musical and my sms to give you warm and peaceful sleep. good night",SAFE,Unclassified,Combined Dataset
MSG_B_07399,just finished eating. got u a plate. not leftovers this time.,SAFE,Unclassified,Combined Dataset
MSG_B_07400,thanx a lot...,SAFE,Unclassified,Combined Dataset
MSG_B_07401,hurry home u big butt. hang up on your last caller if u have to. food is done and i'm starving. don't ask what i cooked.,SAFE,Unclassified,Combined Dataset
MSG_B_07402,lol your right. what diet? everyday i cheat anyway. i'm meant to be a fatty :(,SAFE,Unclassified,Combined Dataset
MSG_B_07403,its a great day. do have yourself a beautiful one.,SAFE,Unclassified,Combined Dataset
MSG_B_07404,what happened in interview?,SAFE,Unclassified,Combined Dataset
MSG_B_07405,badrith is only for chennai:)i will surely pick for us:)no competition for him.,SAFE,Unclassified,Combined Dataset
MSG_B_07406,i tot it's my group mate... lucky i havent reply... wat time do �_ need to leave...,SAFE,Unclassified,Combined Dataset
MSG_B_07407,hey you around? i've got enough for a half + the ten i owe you,SAFE,Unclassified,Combined Dataset
MSG_B_07408,hey tmr maybe can meet you at yck,SAFE,Unclassified,Combined Dataset
MSG_B_07409,alrite sam its nic just checkin that this is ur number-so is it?t.b*,SAFE,Unclassified,Combined Dataset
MSG_B_07410,they are just making it easy to pay back. i have yrs to say but i can pay back earlier. you get?,SAFE,Unclassified,Combined Dataset
MSG_B_07411,not to worry. i'm sure you'll get it.,SAFE,Unclassified,Combined Dataset
MSG_B_07412,"the gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard",SAFE,Unclassified,Combined Dataset
MSG_B_07413,"someone u know has asked our dating service 2 contact you! cant guess who? call 09058097189 now all will be revealed. pobox 6, ls15hb 150p",SCAM,Unclassified,Combined Dataset
MSG_B_07414,camera - you are awarded a sipix digital camera! call 09061221066 fromm landline. delivery within 28 days,SCAM,Unclassified,Combined Dataset
MSG_B_07415,my tuition is at 330. hm we go for the 1120 to 1205 one? do you mind?,SAFE,Unclassified,Combined Dataset
MSG_B_07416,"i'm not smoking while people use \wylie smokes too much\"" to justify ruining my shit""",SAFE,Unclassified,Combined Dataset
MSG_B_07417,dear good morning how you feeling dear,SAFE,Unclassified,Combined Dataset
MSG_B_07418,a little. meds say take once every 8 hours. it's only been 5 but pain is back. so i took another. hope i don't die,SAFE,Unclassified,Combined Dataset
MSG_B_07419,"beautiful tomorrow never comes.. when it comes, it's already today.. in the hunt of beautiful tomorrow don't waste your wonderful today.. goodmorning:)",SAFE,Unclassified,Combined Dataset
MSG_B_07420,dunno lei �_ all decide lor. how abt leona? oops i tot ben is going n i msg him.,SAFE,Unclassified,Combined Dataset
MSG_B_07421,hi there. we have now moved in2 our pub . would be great 2 c u if u cud come up.,SAFE,Unclassified,Combined Dataset
MSG_B_07422,todays voda numbers ending 5226 are selected to receive a ?350 award. if you hava a match please call 08712300220 quoting claim code 1131 standard rates app,SCAM,Unclassified,Combined Dataset
